934 100 100 48600 69600 49300
935 0 100 48700 70100 49300
936 0 100 48400 69900 65500
937 100 0 48400 70400 49900
938 100 100 48900 70000 49700
939 0 100 48900 70700 49900
940 100 100 48300 70300 50000
941 100 100 49300 72000 50000
942 100 0 49100 70900 50300
943 100 100 48900 71000 49800
944 100 100 48900 70600 50600
945 100 0 49500 70500 50800
946 0 200 50500 72600 51700
947 100 100 49100 70100 50200
948 0 100 49300 71100 50700
949 0 100 49300 70600 50700
950 100 100 49400 71200 51000
951 0 100 49600 71700 50400
952 100 100 49500 71000 51000
953 100 100 49300 71400 51100
954 0 100 49400 71300 50900
955 100 100 49800 71300 50800
956 100 100 49800 71300 51400
957 100 100 63800 73900 63800
958 100 100 50800 76500 53300
959 0 100 51200 73500 52400
960 0 100 53200 74400 62700
961 0 100 49400 71800 51200
962 100 100 51400 73600 52500
963 0 100 65800 114700 52300
964 100 200 51300 73900 52400
965 100 100 53300 73500 52500
966 100 100 52100 73700 52600
967 100 100 52600 74300 53100
968 100 100 51700 74900 53200
969 100 100 52100 74700 53000
970 100 200 79000 102000 81200
971 100 100 132400 75100 53500
972 0 100 51800 75000 53500
973 0 100 54000 74700 53200
974 0 0 52400 75100 53700
975 100 100 51600 75300 53300
976 100 200 65300 74400 53400
977 100 100 92600 88200 56000
978 0 100 51800 75300 55100
979 100 100 52300 75500 54200
980 100 100 52400 75300 53900
981 0 100 52500 75000 53600
982 100 200 52800 75200 54300
983 100 100 80600 75300 53600
984 100 100 52600 76000 54600
985 100 100 52000 76000 84300
986 100 100 52800 76200 54200
987 100 100 52300 76000 54500
988 0 100 65900 88400 53700
989 0 100 52400 75500 54200
990 100 100 52900 102100 53900
991 100 200 67700 76100 54000
992 100 100 53100 76500 53600
993 100 200 52800 76400 53900
994 0 100 52900 174500 66900
995 100 100 54900 92900 107100
996 100 100 53400 76800 54700
997 0 300 54300 76400 54000
998 100 100 52900 76000 54400
999 100 100 52400 76700 54500
1000 0 100 53100 78700 54800
1001 0 200 53600 104500 111000
1002 100 100 53700 76900 54900
1003 100 100 53000 77100 54300
1004 100 100 53700 77100 54900
1005 100 100 53400 76100 105600
1006 100 100 55400 93400 69700
1007 100 100 53800 77300 55800
1008 0 100 53900 77600 55600
1009 0 100 68000 90400 56500
1010 100 100 54200 79500 55400
1011 100 100 54200 78500 70900
1012 100 100 53900 77800 55200
1013 100 200 104000 168800 68500
1014 200 100 111800 106200 82900
1015 100 100 53800 77400 55800
1016 0 200 56300 81100 58400
1017 100 400 54400 77800 83900
1018 100 100 70000 81900 69200
1019 100 100 54000 78200 55900
1020 100 400 54700 78100 56400
1021 100 100 54500 78600 56000
1022 100 100 54800 78600 56900
1023 100 100 54500 78500 56000
1024 100 100 54600 107100 55600
1025 100 100 70000 121900 55800
1026 0 100 54800 79100 56300
1027 100 100 54400 78400 55400
1028 100 100 54900 80100 56300
1029 100 100 54500 78700 55700
1030 100 400 95400 106400 56700
1031 100 100 57300 81400 57800
1032 100 200 94800 121200 56200
1033 100 100 54700 79700 56600
1034 100 100 94800 121500 96700
1035 100 100 55000 79100 56600
1036 100 100 55600 80100 56800
1037 100 100 82300 107300 57600
1038 100 100 54800 79600 58700
1039 100 100 55000 114400 99000
1040 200 200 56900 82500 58500
1041 0 100 83300 100000 57700
1042 100 100 54500 79600 56800
1043 100 200 56700 94800 59100
1044 100 100 69200 97300 59700
1045 100 100 57200 109100 59000
1046 100 100 55900 80200 57100
1047 100 100 57900 82600 60500
1048 0 100 82700 106900 57900
1049 100 200 56100 80500 57500
1050 100 100 85400 85300 86400
1051 100 100 57300 117600 84900
1052 100 200 56000 80100 57300
1053 100 200 55800 81000 70900
1054 100 100 55600 79600 59900
1055 100 100 57700 82800 58900
1056 100 100 58000 112800 59200
1057 100 100 69400 100100 68600
1058 100 100 59000 84600 83300
1059 100 200 58700 83600 59900
1060 100 100 58300 83600 59300
1061 100 100 58600 84500 59100
1062 100 200 58400 83900 60300
1063 100 100 58200 87100 59900
1064 100 100 58900 84200 60000
1065 100 100 59000 168000 61700
1066 100 100 58800 85400 60300
1067 0 400 58600 84200 60500
1068 100 100 58500 84300 60000
1069 0 100 59500 84600 60400
1070 0 100 58900 85200 60200
1071 100 100 58500 83900 60100
1072 100 100 59400 85200 61000
1073 0 100 59500 85500 60900
1074 100 200 59100 85300 60600
1075 100 100 59700 85200 61000
1076 100 100 59200 84900 60900
1077 100 100 58900 86800 61300
1078 100 100 59200 85500 61000
1079 100 100 59600 85500 61200
1080 100 100 59700 85300 61400
1081 0 200 59800 85700 61800
1082 100 100 57700 83300 59200
1083 100 100 98100 83500 60400
1084 100 100 71300 109700 61900
1085 100 200 58500 83300 59800
1086 100 100 58100 109200 73600
1087 100 100 57800 143300 58700
1088 0 100 58400 84100 59500
1089 100 100 72100 99500 72400
1090 100 100 57500 83800 59800
1091 0 100 86700 98300 72800
1092 200 100 93600 84200 61600
1093 100 100 58600 143500 59800
1094 100 100 58800 83700 59600
1095 100 100 58900 113100 59900
1096 100 100 58300 84200 60200
1097 100 100 58000 83800 59500
1098 100 100 59900 86300 61400
1099 100 100 73700 111900 87000
1100 100 100 59200 86500 60100
1101 100 100 58100 84300 59900
1102 100 200 58700 84800 60300
1103 100 200 58800 84700 76500
1104 0 100 58600 85500 60600
1105 100 100 58800 84800 60500
1106 100 100 58900 98300 73600
1107 100 100 73800 98300 60600
1108 100 100 73500 125300 61300
1109 100 200 59700 85500 61400
1110 0 100 59300 85900 62300
1111 100 100 61000 87900 73300
1112 100 200 73400 100100 61400
1113 100 100 88300 85300 61400
1114 0 100 78400 99500 60900
1115 100 200 59100 85200 61500
1116 100 100 104900 85600 60900
1117 100 100 60000 85900 75200
1118 200 100 59300 86800 61500
1119 100 100 59700 86200 61300
1120 100 100 59400 112500 61200
1121 100 100 60700 86100 61000
1122 100 100 81500 99500 60900
1123 100 100 60000 85200 61300
1124 100 100 60400 86000 61400
1125 0 200 60200 86600 61500
1126 100 100 86000 89100 65300
1127 100 100 59900 86200 60800
1128 100 100 59700 111700 89800
1129 100 100 87800 88400 62300
1130 100 100 60800 86900 62000
1131 100 100 62700 103000 62100
1132 0 100 62300 102600 76700
1133 100 200 72800 99400 87600
1134 100 100 59900 87200 61800
1135 100 100 60000 85900 61700
1136 100 100 86400 100800 63900
1137 100 100 63700 101700 62500
1138 100 100 60900 87500 62600
1139 100 200 60900 114900 87400
1140 100 200 61000 101200 62800
1141 100 100 60100 113200 62300
1142 100 100 60800 88100 62600
1143 100 100 61100 87400 62100
1144 100 100 63100 89900 64200
1145 100 200 118700 88500 62700
1146 0 100 60500 88300 63000
1147 100 100 61600 117300 78700
1148 100 100 74300 88300 62600
1149 200 200 80700 88100 62400
1150 100 100 61400 130500 63600
1151 0 100 61700 88200 62800
1152 100 100 77200 120800 100400
1153 100 100 61400 140600 89600
1154 100 100 77100 88100 90500
1155 100 100 93300 89400 61800
1156 0 100 92900 304000 90100
1157 100 200 90400 88300 62800
1158 100 100 61800 88800 62400
1159 100 100 113700 89800 63300
1160 100 100 61400 88900 62900
1161 100 100 146600 89400 63100
1162 100 100 61800 88600 91700
1163 100 100 61000 89000 63000
1164 100 200 111200 117800 63700
1165 100 100 76200 127500 105300
1166 100 200 61900 116900 76500
1167 100 100 62300 89700 64000
1168 100 200 62600 90200 64700
1169 100 200 62500 89000 63600
1170 100 200 88400 116200 91000
1171 0 200 64900 93300 66100
1172 100 200 62700 89600 91700
1173 0 200 88900 105500 76900
1174 100 100 64700 93500 90300
1175 100 100 77300 93700 66700
1176 0 100 88300 104600 66600
1177 100 100 63100 89900 64900
1178 100 100 63100 90600 66100
1179 0 100 62600 89000 64200
1180 100 100 62600 90200 64400
1181 100 100 63200 106100 77800
1182 100 100 131800 157100 67900
1183 100 100 76500 106100 66300
1184 200 100 77600 92400 64800
1185 100 200 62300 90500 64100
1186 100 100 62600 134300 76700
1187 100 100 79400 104900 64900
1188 0 200 63400 91800 66900
1189 100 100 88400 166900 64300
1190 100 200 150600 213900 156600
1191 100 100 91600 105000 64900
1192 100 100 93400 116900 92000
1193 100 100 79800 91600 65200
1194 100 100 76700 95400 67100
1195 100 100 63800 92300 65700
1196 100 100 63800 92100 65500
1197 100 400 64200 92000 65500
1198 100 100 63200 91100 81400
1199 100 200 109200 106100 66100
1200 100 100 65800 136000 78800
1201 0 0 90800 104700 66000
1202 0 100 88800 143600 129000
1203 100 100 89300 143300 65700
1204 100 100 78400 92800 66400
1205 100 100 63900 92000 65300
1206 100 100 64600 92800 66300
1207 100 100 64800 92500 66300
1208 100 100 64500 92900 66100
1209 0 100 87300 162700 65600
1210 100 100 91800 92800 96900
1211 100 100 63800 119400 93600
1212 100 100 64500 92800 66400
1213 100 200 90000 145800 82800
1214 100 200 64500 93000 95200
1215 200 100 173600 142700 90200
1216 100 200 64100 92200 65300
1217 100 100 95400 92800 65800
1218 100 100 64900 92800 66000
1219 100 100 64500 93100 66000
1220 100 100 90800 118200 79000
1221 0 100 90700 121200 66600
1222 100 200 90700 122400 67300
1223 100 100 65300 93700 82900
1224 100 100 65300 146300 114600
1225 100 200 65200 121600 81700
1226 0 100 67300 140200 80600
1227 100 100 65100 94100 67400
1228 100 100 65200 94500 67600
1229 0 200 65900 94600 67400
1230 0 100 79300 94800 67100
1231 100 100 66800 108500 82900
1232 100 100 67900 97000 70000
1233 100 100 65800 95000 67600
1234 0 100 65700 110800 81500
1235 100 100 66100 95800 67800
1236 100 100 65800 95300 68000
1237 100 200 66000 94900 68000
1238 100 100 94500 95700 68200
1239 100 100 65500 94500 67500
1240 0 200 65800 93900 67800
1241 0 100 66300 111000 80500
1242 100 200 66300 95700 69900
1243 100 100 66200 95400 68800
1244 100 100 66500 96400 68100
1245 100 200 66700 124400 67900
1246 100 200 66400 138300 71000
1247 100 100 66200 96100 67800
1248 0 100 66500 95800 67500
1249 0 100 68300 112400 96000
1250 100 100 67000 96100 67800
1251 0 100 66200 95500 68500
1252 100 100 79000 96100 67900
1253 100 100 66800 96600 68400
1254 100 100 66800 96200 68000
1255 0 100 66800 96800 83900
1256 100 100 66400 97200 68600
1257 100 100 81400 99800 70700
1258 100 100 67100 96700 68200
1259 100 100 67200 125700 96200
1260 100 100 67000 97300 69000
1261 100 200 67900 96800 68600
1262 100 200 67100 97500 68900
1263 0 100 66900 96800 69200
1264 0 0 67500 97100 68700
1265 0 100 67300 97500 69200
1266 100 100 67300 97500 69000
1267 100 200 67200 97300 69800
1268 100 100 67300 97500 69200
1269 100 100 67200 97700 69500
1270 100 200 67600 97400 69300
1271 100 100 77700 94600 67800
1272 100 100 81000 139000 71200
1273 100 100 66900 96400 69600
1274 100 100 69000 98000 69400
1275 0 100 68000 98200 70100
1276 100 200 68200 98400 70100
1277 100 100 68100 98300 70200
1278 0 100 67900 98700 69300
1279 100 100 67700 98700 69500
1280 100 100 65700 95100 67700
1281 100 100 68000 98600 71100
1282 100 100 68200 98100 70000
1283 0 100 67900 98200 69800
1284 100 100 162100 222600 71500
1285 100 100 68600 98300 69500
1286 100 100 68500 98300 70000
1287 0 100 68600 153400 139000
1288 100 100 68500 98700 69600
1289 100 100 69200 118700 71000
1290 100 100 68100 99800 70000
1291 100 100 68400 113300 130500
1292 100 100 69100 99500 70600
1293 100 100 68900 99200 70700
1294 0 100 69300 100300 71000
1295 0 100 69400 100000 71000
1296 100 100 68800 99400 70500
1297 100 100 68600 99500 70700
1298 100 200 68900 98200 70300
1299 100 100 70600 100100 70900
1300 100 100 69200 99800 70900
1301 100 200 67000 97500 68600
1302 0 100 67800 96800 69500
1303 100 100 66900 96700 69500
1304 100 100 68900 100400 71900
1305 100 200 69500 100800 71200
1306 100 100 69900 100200 71300
1307 0 100 67600 125300 69300
1308 100 100 67600 97500 69500
1309 100 100 68000 97100 69200
1310 100 100 95700 98300 69700
1311 100 100 67600 97600 69100
1312 100 200 67500 97500 69100
1313 100 100 70100 100200 71600
1314 0 100 70000 101400 71100
1315 100 200 69700 102000 71500
1316 100 100 68700 102300 69500
1317 100 100 68000 98200 69800
1318 0 100 67700 98600 69900
1319 0 100 68400 98200 70100
1320 100 100 95900 98300 69600
1321 0 100 68500 98800 69900
1322 0 100 68000 98700 85700
1323 100 100 68500 98500 69900
1324 100 100 151500 140700 104600
1325 100 100 71000 174300 72300
1326 0 200 70700 102100 72800
1327 100 100 70500 102000 72200
1328 100 100 70700 101900 72000
1329 0 100 70900 102200 72400
1330 100 100 71200 102300 72700
1331 100 100 70100 101800 72400
1332 100 100 68600 99300 70600
1333 100 100 68500 100400 71400
1334 100 100 69100 99200 70800
1335 100 100 68300 98900 71000
1336 0 100 68800 99100 70500
1337 100 100 69100 99700 71500
1338 0 100 69200 100000 71900
1339 100 100 69000 99500 71400
1340 0 0 69300 99700 99000
1341 0 100 69200 99900 71800
1342 100 100 69300 100300 71600
1343 0 100 69400 100000 72400
1344 0 0 69100 100300 70800
1345 100 100 71600 103600 121000
1346 100 0 68800 100700 71100
1347 0 100 69500 128000 71500
1348 0 100 71200 104800 73400
1349 0 200 72000 103700 73100
1350 100 100 71900 103500 73600
1351 100 100 69500 101200 114500
1352 100 0 69800 100900 71700
1353 0 0 69400 238900 493800
1354 100 100 70000 100800 71400
1355 0 0 70400 101600 71900
1356 100 100 69900 100900 72200
1357 0 100 70100 101700 72100
1358 100 100 70400 101700 71800
1359 100 100 70400 101500 71400
1360 100 100 72200 113600 72400
1361 100 100 70400 101300 72000
1362 100 100 70700 100900 72500
1363 100 100 73000 101700 72400
1364 0 100 70300 101900 72500
1365 100 100 70100 101900 72400
1366 100 100 70400 101800 72800
1367 0 100 70800 101700 101100
1368 100 100 70600 101500 72700
1369 0 100 82600 102700 72700
1370 100 100 73200 105300 77800
1371 0 300 73500 106100 78500
1372 0 100 73000 105900 74900
1373 0 100 72600 105500 75100
1374 100 100 72600 105700 75100
1375 100 100 71100 102500 87800
1376 100 100 71200 102400 72000
1377 0 100 71100 130900 72700
1378 100 100 71100 102600 73300
1379 100 100 98900 102400 72500
1380 0 100 71100 103300 73100
1381 100 100 99100 103100 72600
1382 0 100 71400 102700 73200
1383 100 100 70800 102900 73100
1384 100 100 70900 103500 73500
1385 0 100 71100 103600 72900
1386 0 100 71000 103000 73300
1387 100 100 71400 104100 73500
1388 100 100 73600 106900 75800
1389 100 200 73300 106600 75900
1390 0 100 74000 106800 75900
1391 100 100 72100 103300 73800
1392 100 100 71700 103300 74000
1393 0 100 100200 104200 74400
1394 100 100 71400 103800 74200
1395 100 100 74200 108100 76500
1396 100 100 72100 103800 74000
1397 100 100 71900 104000 74300
1398 0 100 71900 104300 75400
1399 100 100 72000 104400 73800
1400 100 100 71700 103800 74100
1401 100 100 72200 104400 90700
1402 100 100 72500 104300 74300
1403 100 100 74900 108000 76600
1404 100 100 72300 104600 74500
1405 0 100 72600 105200 74500
1406 100 100 72600 132700 74300
1407 100 100 72500 106900 74300
1408 100 100 72500 104500 73900
1409 100 100 72100 104800 74700
1410 100 100 72500 105000 74600
1411 0 100 83400 149400 75900
1412 100 100 73000 133100 74700
1413 100 100 72400 143200 74500
1414 100 100 74800 108100 76700
1415 100 0 75300 108900 76500
1416 100 100 75800 109100 76900
1417 100 100 72900 105400 75200
1418 100 100 91200 117900 74900
1419 100 100 89300 119500 75400
1420 100 100 73500 133800 75100
1421 100 100 96800 121500 76900
1422 100 100 75800 109200 77900
1423 100 100 75000 109100 77100
1424 100 100 75300 107800 77100
1425 100 100 75800 110100 77800
1426 100 100 75700 109100 79000
1427 100 100 75300 109100 79800
1428 100 200 75700 109400 78100
1429 100 100 104000 121500 77500
1430 100 100 78700 113600 78700
1431 100 100 76600 109200 78400
1432 100 100 75600 109600 78000
1433 100 100 76300 114300 78200
1434 0 100 75600 125300 91400
1435 100 100 76000 110800 78400
1436 100 100 76100 110000 78600
1437 100 100 76900 111000 78600
1438 100 200 76400 110200 79200
1439 100 100 76400 110500 77800
1440 100 100 76100 143900 90400
1441 100 100 76300 112000 78000
1442 100 100 76200 110500 78100
1443 100 100 76700 110400 78400
1444 100 100 76400 111400 78800
1445 100 100 76600 110400 78900
1446 100 100 76500 111200 79200
1447 100 0 74300 107500 76600
1448 100 100 74700 107700 76600
1449 100 100 74600 108000 76600
1450 0 100 74200 108000 76600
1451 100 100 141800 108800 76700
1452 0 100 75100 122900 90800
1453 100 100 74800 108000 77000
1454 100 100 74500 107600 76500
1455 0 200 75400 108000 76800
1456 100 200 125300 223700 81300
1457 100 200 77100 116900 79700
1458 100 100 77500 111500 79400
1459 100 100 77800 112500 79700
1460 100 100 77100 111700 79700
1461 100 100 76900 112300 79900
1462 0 100 75000 109200 77500
1463 100 100 88900 108500 78000
1464 100 100 75300 109600 78600
1465 100 100 75200 109100 78100
1466 100 100 75500 109200 77700
1467 0 100 75600 109400 78100
1468 100 100 75800 109000 105900
1469 100 0 75200 109200 78500
1470 100 100 76000 110000 78100
1471 0 200 75800 109700 125300
1472 100 0 75400 109500 77400
1473 100 100 75500 109700 77700
1474 0 0 75600 109500 78000
1475 0 0 76000 109500 78000
1476 100 100 76100 110300 78200
1477 100 100 76200 110400 78300
1478 100 100 76100 110500 78300
1479 0 100 76300 109800 133200
1480 0 100 75900 110600 94700
1481 100 100 76200 110200 78800
1482 100 100 93200 125400 78500
1483 0 100 76100 110800 78200
1484 100 100 76700 110500 78800
1485 0 100 76900 110500 78400
1486 100 100 76600 111300 78600
1487 0 100 76700 183800 135600
1488 100 100 77300 111300 80800
1489 100 100 76400 110700 79000
1490 100 100 78400 111500 79000
1491 100 100 76700 111100 163300
1492 100 100 104800 111000 79300
1493 100 100 77400 112100 79500
1494 100 100 77100 140200 79500
1495 100 100 94000 143200 107400
1496 100 100 77400 111900 79400
1497 100 100 77000 111900 79400
1498 0 100 77000 112000 79500
1499 100 200 79400 115500 90100
1500 100 200 79600 145800 82800
1501 100 100 79700 114700 82300
1502 100 100 77500 139700 79300
1503 0 100 77600 111700 108300
1504 0 100 77300 112100 79200
1505 0 100 77600 112500 79800
1506 100 100 77400 112400 96300
1507 100 100 80200 115800 82600
1508 100 100 77700 112400 79800
1509 0 100 77500 112200 81100
1510 100 100 77500 115400 79400
1511 100 100 77600 112400 80000
1512 0 0 77900 112600 79800
1513 0 0 77900 112700 80400
1514 100 100 77900 112300 79900
1515 100 100 77600 141000 80100
1516 100 100 77700 112900 79500
1517 0 100 79100 112900 79900
1518 100 100 77900 113200 80400
1519 100 100 95100 125800 80400
1520 0 0 78100 113100 108400
1521 0 100 106500 113200 80300
1522 100 100 80200 116800 82800
1523 0 100 78200 113000 81300
1524 100 100 78400 114300 80700
1525 100 100 78600 113600 80500
1526 0 100 78400 170900 96600
1527 100 100 78500 142100 81300
1528 100 100 78400 113800 80900
1529 0 100 78600 113700 81400
1530 0 100 81700 117200 83800
1531 0 100 79100 114000 80800
1532 100 100 78900 114100 81200
1533 100 100 78800 114100 81900
1534 100 100 78700 113900 81900
1535 100 100 79500 114200 81300
1536 100 100 79500 114100 81100
1537 0 0 79300 115200 81100
1538 100 200 81800 147500 84000
1539 100 100 79100 114600 81300
1540 100 100 78900 114900 81100
1541 100 100 79000 115100 81400
1542 100 100 79000 132300 94200
1543 100 100 79200 114400 81500
1544 100 100 79300 114800 81500
1545 100 100 81600 119000 84100
1546 100 100 79700 115200 81700
1547 100 100 79100 115600 81100
1548 100 100 79600 115100 82000
1549 100 100 79700 115100 81500
1550 0 100 80200 115800 81900
1551 100 100 79400 115400 82700
1552 100 0 79600 116500 81800
1553 100 100 80500 115400 82200
1554 100 100 80300 115800 82100
1555 0 100 79700 116400 96800
1556 0 100 80200 116700 82500
1557 0 100 80200 143900 82400
1558 0 100 80200 116000 82200
1559 100 100 79900 143900 82900
1560 100 100 108000 138600 95400
1561 0 200 82800 119200 85300
1562 100 100 80000 115900 82800
1563 0 100 79800 116100 83000
1564 0 100 80500 179200 83600
1565 100 100 80500 116800 82400
1566 100 100 81200 118100 82900
1567 100 100 80500 146900 82800
1568 100 100 80700 116900 150600
1569 100 100 80500 117000 82700
1570 0 100 81100 118000 82500
1571 0 100 80800 116800 82900
1572 0 200 80600 117400 82700
1573 100 100 81100 116100 83500
1574 100 100 81100 117100 82700
1575 100 100 80800 118100 82800
1576 100 100 83600 120900 86000
1577 100 100 83600 121300 86300
1578 100 100 83700 121200 85900
1579 100 100 83500 120600 85500
1580 100 100 83500 119700 85200
1581 100 100 83900 121700 85700
1582 100 100 84300 121500 86200
1583 100 100 83900 122600 86100
1584 0 100 84400 122300 86700
1585 100 100 83800 121900 85900
1586 0 100 84000 121700 86400
1587 100 100 81400 146400 83900
1588 0 100 81700 118100 83900
1589 0 100 81900 118300 84200
1590 100 200 84100 121900 87000
1591 0 100 82000 118200 84300
1592 100 0 82000 118300 84500
1593 0 100 82000 118700 84500
1594 100 100 82300 119100 84300
1595 100 100 81900 118500 84600
1596 100 100 82100 118200 84700
1597 100 100 81600 118700 86400
1598 0 100 84800 122500 98600
1599 0 100 84700 123600 86300
1600 100 100 84500 122700 86800
1601 100 100 88300 136300 100100
1602 100 100 84700 123200 87200
1603 0 0 86800 123100 86900
1604 100 100 85300 123400 86600
1605 100 100 85000 124100 87600
1606 100 100 84300 123300 86700
1607 100 100 85700 123700 86900
1608 0 100 83000 119900 85800
1609 100 100 94500 119900 84700
1610 0 100 85200 133500 85100
1611 0 200 83400 120200 84700
1612 100 100 83100 119700 85500
1613 0 100 82700 120500 101100
1614 0 100 82500 120100 85100
1615 100 100 83100 120900 85400
1616 100 100 83100 120500 101200
1617 100 100 83200 120600 85800
1618 0 100 82900 121100 85800
1619 100 100 99900 194000 89100
1620 0 100 83400 120700 86000
1621 100 100 83100 121600 86000
1622 100 100 85700 123400 87600
1623 0 100 86200 124200 88600
1624 0 100 96800 120800 86300
1625 100 200 84300 121300 85700
1626 100 100 85700 124300 88000
1627 100 100 86300 124500 88400
1628 0 100 86200 135700 86800
1629 0 200 96700 121000 86300
1630 100 100 83400 121300 86600
1631 0 100 83900 148700 85900
1632 100 100 83800 121800 86300
1633 0 100 86000 124800 114100
1634 100 100 84800 121800 85800
1635 100 100 84600 121500 85900
1636 100 100 84500 121500 87000
1637 100 100 86800 124900 88600
1638 100 100 88000 126100 88800
1639 100 100 87000 125700 88800
1640 100 100 86800 126200 118000
1641 100 100 87100 125200 89200
1642 100 100 87400 127000 89700
1643 0 100 86700 126000 89100
1644 100 100 84300 124200 86100
1645 100 100 84600 122700 87200
1646 100 100 87200 126200 92200
1647 100 100 88000 126500 89200
1648 100 100 86900 126400 89900
1649 0 0 84600 123100 116100
1650 100 100 112900 123200 87600
1651 0 100 84900 150900 87500
1652 100 100 85300 122500 87800
1653 100 100 85000 122900 87300
1654 0 100 85800 123900 87300
1655 100 100 85000 123100 87600
1656 100 100 85100 122300 87300
1657 100 100 85400 123000 87500
1658 100 200 85600 124200 89800
1659 0 100 87100 123300 87600
1660 100 100 85400 124200 88500
1661 100 100 88800 127300 90800
1662 100 100 85100 123700 88000
1663 0 100 85600 151800 87900
1664 100 100 85300 124400 87200
1665 0 200 88700 127800 90500
1666 0 100 87800 127600 92100
1667 0 100 88600 128200 91000
1668 100 100 186000 170400 90600
1669 200 100 88300 127900 90400
1670 100 100 88400 128200 90500
1671 100 100 88900 127600 91300
1672 0 100 89600 127800 90900
1673 100 100 88800 128100 91500
1674 100 100 89000 128000 90900
1675 100 100 89100 128100 91000
1676 100 200 88800 128700 91500
1677 100 100 88500 128900 91400
1678 200 100 89000 129200 90900
1679 0 200 89600 130600 91500
1680 100 100 89100 129300 92200
1681 0 100 88900 251700 203100
1682 100 100 88600 130200 91400
1683 100 100 125800 128100 119900
1684 100 100 89400 129000 91600
1685 100 100 89400 130000 91900
1686 100 100 89600 129800 91900
1687 100 100 89700 129200 92200
1688 100 100 89600 129700 93600
1689 100 100 89500 130000 92100
1690 100 100 89600 144200 106600
1691 200 200 92300 133400 94800
1692 100 100 89500 147900 95700
1693 100 400 90400 130200 109300
1694 100 100 90000 130300 92900
1695 100 100 92500 145400 91300
1696 0 300 90600 130100 96300
1697 100 100 90000 130300 92500
1698 100 100 89800 130200 91600
1699 100 100 89900 130500 92600
1700 100 100 104200 129900 92500
1701 200 500 93000 135000 95800
1702 0 100 108100 145300 92600
1703 100 100 90300 130300 93100
1704 100 100 103000 130400 93000
1705 100 100 103600 132100 92100
1706 100 100 89900 130400 92700
1707 0 100 90100 130900 92700
1708 0 200 90800 131100 94000
1709 0 100 91200 131600 92400
1710 100 100 90500 131000 93000
1711 100 100 90300 130700 92800
1712 100 100 91100 130600 93200
1713 0 100 91300 145300 93800
1714 0 100 91100 131500 93400
1715 100 100 91200 131700 93600
1716 100 100 90900 179500 123400
1717 0 200 94500 135600 97100
1718 200 100 94000 136200 96200
1719 200 100 93500 135800 96100
1720 100 100 98300 136100 96700
1721 0 400 104800 132400 93900
1722 100 100 94000 136000 96400
1723 100 100 94100 136300 97100
1724 100 100 94800 136000 96600
1725 0 100 97200 136200 96500
1726 100 100 94700 136500 97100
1727 100 100 92000 131900 93900
1728 100 100 91300 132900 93500
1729 0 100 91600 175700 94100
1730 100 100 91800 131900 112800
1731 100 100 92900 132600 94000
1732 100 100 94300 133700 94100
1733 100 200 121200 132300 93800
1734 100 100 91300 134200 93700
1735 0 100 91800 134100 94700
1736 100 100 92400 133100 94400
1737 100 100 91700 162100 94300
1738 100 100 92300 133800 127700
1739 100 200 92400 133400 94200
1740 100 100 92300 134700 94700
1741 0 100 92500 133400 94300
1742 100 100 95700 137500 98300
1743 100 100 95800 138900 99900
1744 200 200 95400 141600 98500
1745 100 100 96400 139100 98500
1746 0 500 96000 138500 99600
1747 100 200 95500 140100 98100
1748 100 100 96200 140800 98700
1749 0 200 93900 136000 95600
1750 0 200 106900 134200 95500
1751 100 200 96000 138500 98800
1752 100 100 96500 138300 99100
1753 100 100 93400 134700 95400
1754 0 100 92500 134700 95600
1755 0 100 96200 140700 99100
1756 0 300 95800 139300 114600
1757 100 100 96300 138700 100300
1758 0 100 95900 139000 98800
1759 100 100 96500 139200 98600
1760 100 200 95800 141800 98300
1761 100 100 96500 138600 98800
1762 100 100 96200 139400 99300
1763 100 100 96800 138800 100300
1764 100 200 96700 139700 100700
1765 0 100 98300 139600 98200
1766 100 100 96600 141000 99200
1767 0 100 99100 140000 98600
1768 0 100 97100 141500 98500
1769 100 100 97000 140100 99100
1770 100 100 108700 135300 96200
1771 100 200 97300 139500 99100
1772 100 100 94100 136200 96700
1773 100 100 93600 136500 96800
1774 100 100 94000 136200 97200
1775 100 100 94400 136500 96700
1776 100 100 94000 136100 96900
1777 100 200 95000 137700 97300
1778 100 200 97200 140700 102400
1779 100 100 97600 140800 100200
1780 100 100 95000 136000 97100
1781 100 100 93600 136000 97000
1782 100 100 94600 136400 96400
1783 100 200 94900 137800 115300
1784 100 100 93900 136700 96900
1785 0 100 94100 184200 98300
1786 100 100 94500 138000 96700
1787 100 100 94300 136800 96900
1788 100 100 94900 136500 97500
1789 100 100 94700 137400 99400
1790 100 200 109800 156600 101100
1791 100 100 94800 138100 96800
1792 100 200 95600 138300 97300
1793 0 100 95200 169700 98300
1794 0 100 95800 137800 97800
1795 100 100 200200 453600 184000
1796 100 200 95200 137800 97300
1797 100 100 110200 137600 97500
1798 100 100 95500 138200 97400
1799 100 500 95500 138400 97900
1800 0 100 96200 138600 98300
1801 100 100 95900 138100 98000
1802 100 100 95600 137600 98300
1803 100 100 95900 138600 98100
1804 0 200 95900 138500 97600
1805 100 100 95200 138300 97600
1806 100 100 95500 138700 98100
1807 100 100 96000 139600 97800
1808 100 100 96000 138300 97700
1809 100 100 96400 137900 98400
1810 100 100 95700 138800 98300
1811 100 100 96200 138600 99900
1812 100 100 92500 135300 95300
